date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:26:12	70337/70337	---M--	200	added ('OK')	image/jpeg	etag:%22112c1-5f80451bb0a9e%22	http://localhost/pemikatwalet-cn/wp-content/uploads/2023/03/IMG_5893-1024x683-1.jpg	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-content/uploads/2023/03/IMG_5893-1024x683-1.jpg	(from http://localhost/pemikatwalet-cn/yan-wo-bo-ke/)
15:26:12	5488/5488	---M--	200	added ('OK')	text/css	etag:%221570-5f804773c75f1%22	http://localhost/pemikatwalet-cn/wp-content/uploads/elementor/css/post-438.css?ver=1680072947	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-content/uploads/elementor/css/post-4388bdc.css	(from http://localhost/pemikatwalet-cn/yan-wo-bo-ke/)
15:26:22	37834/37834	---MC-	200	added ('OK')	application/json	date:Fri,%2031%20Mar%202023%2008:26:12%20GMT	http://localhost/pemikatwalet-cn/wp-json/wp/v2/pages/438	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-json/wp/v2/pages/438.json	(from http://localhost/pemikatwalet-cn/yan-wo-bo-ke/)
15:26:25	2459/2459	---M--	200	added ('OK')	application/json	date:Fri,%2031%20Mar%202023%2008:26:22%20GMT	http://localhost/pemikatwalet-cn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fpemikatwalet-cn%2Fyan-wo-bo-ke%2F	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-json/oembed/1.0/embedbb72.json	(from http://localhost/pemikatwalet-cn/yan-wo-bo-ke/)
15:26:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2031%20Mar%202023%2008:26:25%20GMT	http://localhost/pemikatwalet-cn/?p=438	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/index9ed5.html	(from http://localhost/pemikatwalet-cn/yan-wo-bo-ke/)
15:26:27	262651/262651	---M--	200	added ('OK')	image/jpeg	etag:%22401fb-5f801ef4d56a1%22	http://localhost/pemikatwalet-cn/wp-content/uploads/2023/03/news-typewriter-text-4027604.jpg	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-content/uploads/2023/03/news-typewriter-text-4027604.jpg	(from http://localhost/pemikatwalet-cn/wp-content/uploads/elementor/css/post-337.css?ver=1680147460)
15:26:29	2552/2552	---M--	200	added ('OK')	text/xml	date:Fri,%2031%20Mar%202023%2008:26:27%20GMT	http://localhost/pemikatwalet-cn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fpemikatwalet-cn%2Fyan-wo-bo-ke%2F&format=xml	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-json/oembed/1.0/embed940d	(from http://localhost/pemikatwalet-cn/yan-wo-bo-ke/)
15:26:44	91489/91489	---M--	200	added ('OK')	image/jpeg	etag:%2216561-5f80445cd23d9%22	http://localhost/pemikatwalet-cn/wp-content/uploads/2023/03/Cara-Packing-Sarang-Burung-Walet-ke-Luar-Negeri.jpg	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-content/uploads/2023/03/Cara-Packing-Sarang-Burung-Walet-ke-Luar-Negeri.jpg	(from http://localhost/pemikatwalet-cn/yan-wo-bo-ke/)
15:26:51	46482/46482	---M--	200	added ('OK')	image/jpeg	etag:%22b592-5f803f5f889f5%22	http://localhost/pemikatwalet-cn/wp-content/uploads/2023/03/1.-Kandungan-Sarang-Burung-Walet.jpg	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-content/uploads/2023/03/1.-Kandungan-Sarang-Burung-Walet.jpg	(from http://localhost/pemikatwalet-cn/yan-wo-bo-ke/)
15:27:02	117848/117848	---MC-	200	added ('OK')	text/html	date:Fri,%2031%20Mar%202023%2008:26:52%20GMT	http://localhost/pemikatwalet-cn/2023/03/29/zai-zi-ji-de-yan-zi-lou-li-zhi-zuo-yan-zi-wo-cheng-xu-he-wei-hu/	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/2023/03/29/zai-zi-ji-de-yan-zi-lou-li-zhi-zuo-yan-zi-wo-cheng-xu-he-wei-hu/index.html	(from http://localhost/pemikatwalet-cn/yan-wo-bo-ke/)
15:27:04	213706/213706	---M--	200	added ('OK')	image/jpeg	etag:%22342ca-5f8043aa62d5c%22	http://localhost/pemikatwalet-cn/wp-content/uploads/2023/03/Dijual-dengan-Harga-yang-Tinggi-Ini-Manfaat-Sarang-Walet.jpg	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-content/uploads/2023/03/Dijual-dengan-Harga-yang-Tinggi-Ini-Manfaat-Sarang-Walet.jpg	(from http://localhost/pemikatwalet-cn/yan-wo-bo-ke/)
15:27:11	119067/119067	---MC-	200	added ('OK')	text/html	date:Fri,%2031%20Mar%202023%2008:27:02%20GMT	http://localhost/pemikatwalet-cn/2023/03/29/shou-ge-yan-wo-yi-nian-you-duo-shao-ge-yue-he-duo-shao-ci/	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/2023/03/29/shou-ge-yan-wo-yi-nian-you-duo-shao-ge-yue-he-duo-shao-ci/index.html	(from http://localhost/pemikatwalet-cn/yan-wo-bo-ke/)
15:27:12	118982/118982	---MC-	200	added ('OK')	text/html	date:Fri,%2031%20Mar%202023%2008:27:04%20GMT	http://localhost/pemikatwalet-cn/2023/03/29/yan-wo-jie-shi-shi-jie-shang-zui-ang-gui-de-shi-pin-de-zi-ben-jia-ge-he-chu-kou-qian-li/	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/2023/03/29/yan-wo-jie-shi-shi-jie-shang-zui-ang-gui-de-shi-pin-de-zi-ben-jia-ge-he-chu-kou-qian-li/index.html	(from http://localhost/pemikatwalet-cn/yan-wo-bo-ke/)
15:27:18	19650/19650	---MC-	200	added ('OK')	application/json	date:Fri,%2031%20Mar%202023%2008:27:11%20GMT	http://localhost/pemikatwalet-cn/wp-json/wp/v2/posts/358	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-json/wp/v2/posts/358.json	(from http://localhost/pemikatwalet-cn/2023/03/29/yan-zi-xiang-shui-yu-zhong-bu-tong-de-yan-zi-zhi-le-de-xiang-wei/)
15:27:19	117956/117956	---MC-	200	added ('OK')	text/html	date:Fri,%2031%20Mar%202023%2008:27:12%20GMT	http://localhost/pemikatwalet-cn/2023/03/29/yan-wo-dui-ren-lei-jian-kang-de-yi-chu/	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/2023/03/29/yan-wo-dui-ren-lei-jian-kang-de-yi-chu/index.html	(from http://localhost/pemikatwalet-cn/yan-wo-bo-ke/)
15:27:20	914/914	---M--	200	added ('OK')	application/rss+xml	etag:%2243f88ed6f2323a2cf5738c4207344316%22	http://localhost/pemikatwalet-cn/2023/03/29/yan-zi-xiang-shui-yu-zhong-bu-tong-de-yan-zi-zhi-le-de-xiang-wei/feed/	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/2023/03/29/yan-zi-xiang-shui-yu-zhong-bu-tong-de-yan-zi-zhi-le-de-xiang-wei/feed/index.html	(from http://localhost/pemikatwalet-cn/2023/03/29/yan-zi-xiang-shui-yu-zhong-bu-tong-de-yan-zi-zhi-le-de-xiang-wei/)
15:27:22	2969/2969	---M--	200	added ('OK')	application/json	date:Fri,%2031%20Mar%202023%2008:27:19%20GMT	http://localhost/pemikatwalet-cn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fpemikatwalet-cn%2F2023%2F03%2F29%2Fyan-zi-xiang-shui-yu-zhong-bu-tong-de-yan-zi-zhi-le-de-xiang-wei%2F	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-json/oembed/1.0/embedcfef.json	(from http://localhost/pemikatwalet-cn/2023/03/29/yan-zi-xiang-shui-yu-zhong-bu-tong-de-yan-zi-zhi-le-de-xiang-wei/)
15:27:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2031%20Mar%202023%2008:27:20%20GMT	http://localhost/pemikatwalet-cn/?p=358	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/indexf5a4.html	(from http://localhost/pemikatwalet-cn/2023/03/29/yan-zi-xiang-shui-yu-zhong-bu-tong-de-yan-zi-zhi-le-de-xiang-wei/)
15:27:24	3171/3171	---M--	200	added ('OK')	text/xml	date:Fri,%2031%20Mar%202023%2008:27:22%20GMT	http://localhost/pemikatwalet-cn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fpemikatwalet-cn%2F2023%2F03%2F29%2Fyan-zi-xiang-shui-yu-zhong-bu-tong-de-yan-zi-zhi-le-de-xiang-wei%2F&format=xml	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-json/oembed/1.0/embede168	(from http://localhost/pemikatwalet-cn/2023/03/29/yan-zi-xiang-shui-yu-zhong-bu-tong-de-yan-zi-zhi-le-de-xiang-wei/)
15:27:26	42/42	---M--	405	error ('Method%20Not%20Allowed')	text/plain	date:Fri,%2031%20Mar%202023%2008:27:24%20GMT	http://localhost/pemikatwalet-cn/xmlrpc.php	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/xmlrpc.php	(from http://localhost/pemikatwalet-cn/2023/03/29/yan-zi-xiang-shui-yu-zhong-bu-tong-de-yan-zi-zhi-le-de-xiang-wei/)
15:27:27	2981/2981	---M--	200	added ('OK')	application/javascript	etag:%22ba5-5dc2a2438e980%22	http://localhost/pemikatwalet-cn/wp-includes/js/comment-reply.min.js?ver=6.2	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-includes/js/comment-reply.minae48.js	(from http://localhost/pemikatwalet-cn/2023/03/29/yan-zi-xiang-shui-yu-zhong-bu-tong-de-yan-zi-zhi-le-de-xiang-wei/)
15:27:36	128893/128893	---MC-	200	added ('OK')	text/html	date:Fri,%2031%20Mar%202023%2008:27:27%20GMT	http://localhost/pemikatwalet-cn/category/tak-berkategori/	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/category/tak-berkategori/index.html	(from http://localhost/pemikatwalet-cn/2023/03/29/yan-zi-xiang-shui-yu-zhong-bu-tong-de-yan-zi-zhi-le-de-xiang-wei/)
15:27:45	146089/146089	---MC-	200	added ('OK')	text/html	date:Fri,%2031%20Mar%202023%2008:27:36%20GMT	http://localhost/pemikatwalet-cn/author/ishal-galip/	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/author/ishal-galip/index.html	(from http://localhost/pemikatwalet-cn/2023/03/29/yan-zi-xiang-shui-yu-zhong-bu-tong-de-yan-zi-zhi-le-de-xiang-wei/)
15:27:45	19314/19314	---MC-	200	added ('OK')	application/json	date:Fri,%2031%20Mar%202023%2008:27:38%20GMT	http://localhost/pemikatwalet-cn/wp-json/wp/v2/posts/364	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-json/wp/v2/posts/364.json	(from http://localhost/pemikatwalet-cn/2023/03/29/yan-zi-de-you-huo-xiang-shui-jian-jie/)
15:27:48	2782/2782	---M--	200	added ('OK')	application/json	date:Fri,%2031%20Mar%202023%2008:27:45%20GMT	http://localhost/pemikatwalet-cn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fpemikatwalet-cn%2F2023%2F03%2F29%2Fyan-zi-de-you-huo-xiang-shui-jian-jie%2F	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-json/oembed/1.0/embedd075.json	(from http://localhost/pemikatwalet-cn/2023/03/29/yan-zi-de-you-huo-xiang-shui-jian-jie/)
15:27:48	836/836	---M--	200	added ('OK')	application/rss+xml	etag:%2243f88ed6f2323a2cf5738c4207344316%22	http://localhost/pemikatwalet-cn/2023/03/29/yan-zi-de-you-huo-xiang-shui-jian-jie/feed/	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/2023/03/29/yan-zi-de-you-huo-xiang-shui-jian-jie/feed/index.html	(from http://localhost/pemikatwalet-cn/2023/03/29/yan-zi-de-you-huo-xiang-shui-jian-jie/)
15:27:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2031%20Mar%202023%2008:27:48%20GMT	http://localhost/pemikatwalet-cn/?p=364	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/index0364.html	(from http://localhost/pemikatwalet-cn/2023/03/29/yan-zi-de-you-huo-xiang-shui-jian-jie/)
15:27:51	2936/2936	---M--	200	added ('OK')	text/xml	date:Fri,%2031%20Mar%202023%2008:27:48%20GMT	http://localhost/pemikatwalet-cn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fpemikatwalet-cn%2F2023%2F03%2F29%2Fyan-zi-de-you-huo-xiang-shui-jian-jie%2F&format=xml	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-json/oembed/1.0/embeda0c4	(from http://localhost/pemikatwalet-cn/2023/03/29/yan-zi-de-you-huo-xiang-shui-jian-jie/)
15:27:56	13587/13587	---MC-	200	added ('OK')	application/json	date:Fri,%2031%20Mar%202023%2008:27:51%20GMT	http://localhost/pemikatwalet-cn/wp-json/wp/v2/posts/373	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-json/wp/v2/posts/373.json	(from http://localhost/pemikatwalet-cn/2023/03/29/yan-zi-yin-you-xiang-shui-de-zhen-shi-zheng-ju/)
15:27:58	860/860	---M--	200	added ('OK')	application/rss+xml	etag:%2243f88ed6f2323a2cf5738c4207344316%22	http://localhost/pemikatwalet-cn/2023/03/29/yan-zi-yin-you-xiang-shui-de-zhen-shi-zheng-ju/feed/	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/2023/03/29/yan-zi-yin-you-xiang-shui-de-zhen-shi-zheng-ju/feed/index.html	(from http://localhost/pemikatwalet-cn/2023/03/29/yan-zi-yin-you-xiang-shui-de-zhen-shi-zheng-ju/)
15:28:00	2825/2825	---M--	200	added ('OK')	application/json	date:Fri,%2031%20Mar%202023%2008:27:58%20GMT	http://localhost/pemikatwalet-cn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fpemikatwalet-cn%2F2023%2F03%2F29%2Fyan-zi-yin-you-xiang-shui-de-zhen-shi-zheng-ju%2F	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-json/oembed/1.0/embed1241.json	(from http://localhost/pemikatwalet-cn/2023/03/29/yan-zi-yin-you-xiang-shui-de-zhen-shi-zheng-ju/)
15:28:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2031%20Mar%202023%2008:28:01%20GMT	http://localhost/pemikatwalet-cn/?p=373	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/index7080.html	(from http://localhost/pemikatwalet-cn/2023/03/29/yan-zi-yin-you-xiang-shui-de-zhen-shi-zheng-ju/)
15:28:05	2991/2991	---M--	200	added ('OK')	text/xml	date:Fri,%2031%20Mar%202023%2008:28:02%20GMT	http://localhost/pemikatwalet-cn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fpemikatwalet-cn%2F2023%2F03%2F29%2Fyan-zi-yin-you-xiang-shui-de-zhen-shi-zheng-ju%2F&format=xml	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-json/oembed/1.0/embedf98c	(from http://localhost/pemikatwalet-cn/2023/03/29/yan-zi-yin-you-xiang-shui-de-zhen-shi-zheng-ju/)
15:28:10	17048/17048	---MC-	200	added ('OK')	application/json	date:Fri,%2031%20Mar%202023%2008:28:05%20GMT	http://localhost/pemikatwalet-cn/wp-json/wp/v2/posts/376	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-json/wp/v2/posts/376.json	(from http://localhost/pemikatwalet-cn/2023/03/29/yan-zi-yin-you-xiang-shui-yin-du-ni-xi-ya-di-yi-pin-pai/)
15:28:13	897/897	---M--	200	added ('OK')	application/rss+xml	etag:%2243f88ed6f2323a2cf5738c4207344316%22	http://localhost/pemikatwalet-cn/2023/03/29/yan-zi-yin-you-xiang-shui-yin-du-ni-xi-ya-di-yi-pin-pai/feed/	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/2023/03/29/yan-zi-yin-you-xiang-shui-yin-du-ni-xi-ya-di-yi-pin-pai/feed/index.html	(from http://localhost/pemikatwalet-cn/2023/03/29/yan-zi-yin-you-xiang-shui-yin-du-ni-xi-ya-di-yi-pin-pai/)
15:28:15	2936/2936	---M--	200	added ('OK')	application/json	date:Fri,%2031%20Mar%202023%2008:28:13%20GMT	http://localhost/pemikatwalet-cn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fpemikatwalet-cn%2F2023%2F03%2F29%2Fyan-zi-yin-you-xiang-shui-yin-du-ni-xi-ya-di-yi-pin-pai%2F	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-json/oembed/1.0/embed3ef2.json	(from http://localhost/pemikatwalet-cn/2023/03/29/yan-zi-yin-you-xiang-shui-yin-du-ni-xi-ya-di-yi-pin-pai/)
15:28:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2031%20Mar%202023%2008:28:15%20GMT	http://localhost/pemikatwalet-cn/?p=376	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/index264a.html	(from http://localhost/pemikatwalet-cn/2023/03/29/yan-zi-yin-you-xiang-shui-yin-du-ni-xi-ya-di-yi-pin-pai/)
15:28:20	3129/3129	---M--	200	added ('OK')	text/xml	date:Fri,%2031%20Mar%202023%2008:28:17%20GMT	http://localhost/pemikatwalet-cn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fpemikatwalet-cn%2F2023%2F03%2F29%2Fyan-zi-yin-you-xiang-shui-yin-du-ni-xi-ya-di-yi-pin-pai%2F&format=xml	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-json/oembed/1.0/embede2fc	(from http://localhost/pemikatwalet-cn/2023/03/29/yan-zi-yin-you-xiang-shui-yin-du-ni-xi-ya-di-yi-pin-pai/)
15:28:47	390430/390430	---M--	200	added ('OK')	image/png	etag:%225f51e-5f80244bbb73a%22	http://localhost/pemikatwalet-cn/wp-content/uploads/2023/03/gambar-2.png	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-content/uploads/2023/03/gambar-2.png	(from http://localhost/pemikatwalet-cn/2023/03/29/yan-zi-de-you-huo-xiang-shui-jian-jie/)
15:28:53	14654/14654	---MC-	200	added ('OK')	application/json	date:Fri,%2031%20Mar%202023%2008:28:47%20GMT	http://localhost/pemikatwalet-cn/wp-json/wp/v2/posts/367	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-json/wp/v2/posts/367.json	(from http://localhost/pemikatwalet-cn/2023/03/29/yan-zi-xi-huan-shen-me-qi-wei/)
15:28:55	820/820	---M--	200	added ('OK')	application/rss+xml	etag:%2243f88ed6f2323a2cf5738c4207344316%22	http://localhost/pemikatwalet-cn/2023/03/29/yan-zi-xi-huan-shen-me-qi-wei/feed/	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/2023/03/29/yan-zi-xi-huan-shen-me-qi-wei/feed/index.html	(from http://localhost/pemikatwalet-cn/2023/03/29/yan-zi-xi-huan-shen-me-qi-wei/)
15:28:58	2755/2755	---M--	200	added ('OK')	application/json	date:Fri,%2031%20Mar%202023%2008:28:55%20GMT	http://localhost/pemikatwalet-cn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fpemikatwalet-cn%2F2023%2F03%2F29%2Fyan-zi-xi-huan-shen-me-qi-wei%2F	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-json/oembed/1.0/embed5791.json	(from http://localhost/pemikatwalet-cn/2023/03/29/yan-zi-xi-huan-shen-me-qi-wei/)
15:29:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2031%20Mar%202023%2008:28:58%20GMT	http://localhost/pemikatwalet-cn/?p=367	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/index55d4.html	(from http://localhost/pemikatwalet-cn/2023/03/29/yan-zi-xi-huan-shen-me-qi-wei/)
15:29:02	2909/2909	---M--	200	added ('OK')	text/xml	date:Fri,%2031%20Mar%202023%2008:29:00%20GMT	http://localhost/pemikatwalet-cn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fpemikatwalet-cn%2F2023%2F03%2F29%2Fyan-zi-xi-huan-shen-me-qi-wei%2F&format=xml	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-json/oembed/1.0/embed7188	(from http://localhost/pemikatwalet-cn/2023/03/29/yan-zi-xi-huan-shen-me-qi-wei/)
15:29:07	13523/13523	---MC-	200	added ('OK')	application/json	date:Fri,%2031%20Mar%202023%2008:29:02%20GMT	http://localhost/pemikatwalet-cn/wp-json/wp/v2/posts/370	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-json/wp/v2/posts/370.json	(from http://localhost/pemikatwalet-cn/2023/03/29/ru-he-cheng-hu-yan-zi/)
15:29:09	798/798	---M--	200	added ('OK')	application/rss+xml	etag:%2243f88ed6f2323a2cf5738c4207344316%22	http://localhost/pemikatwalet-cn/2023/03/29/ru-he-cheng-hu-yan-zi/feed/	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/2023/03/29/ru-he-cheng-hu-yan-zi/feed/index.html	(from http://localhost/pemikatwalet-cn/2023/03/29/ru-he-cheng-hu-yan-zi/)
15:29:11	2703/2703	---M--	200	added ('OK')	application/json	date:Fri,%2031%20Mar%202023%2008:29:09%20GMT	http://localhost/pemikatwalet-cn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fpemikatwalet-cn%2F2023%2F03%2F29%2Fru-he-cheng-hu-yan-zi%2F	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-json/oembed/1.0/embedf784.json	(from http://localhost/pemikatwalet-cn/2023/03/29/ru-he-cheng-hu-yan-zi/)
15:29:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2031%20Mar%202023%2008:29:12%20GMT	http://localhost/pemikatwalet-cn/?p=370	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/index12d0.html	(from http://localhost/pemikatwalet-cn/2023/03/29/ru-he-cheng-hu-yan-zi/)
15:29:16	2845/2845	---M--	200	added ('OK')	text/xml	date:Fri,%2031%20Mar%202023%2008:29:13%20GMT	http://localhost/pemikatwalet-cn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fpemikatwalet-cn%2F2023%2F03%2F29%2Fru-he-cheng-hu-yan-zi%2F&format=xml	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-json/oembed/1.0/embedc5a2	(from http://localhost/pemikatwalet-cn/2023/03/29/ru-he-cheng-hu-yan-zi/)
15:29:54	706925/706925	---M--	200	added ('OK')	image/png	etag:%22ac96d-5f802a0ecc8b0%22	http://localhost/pemikatwalet-cn/wp-content/uploads/2023/03/gambar-7.png	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-content/uploads/2023/03/gambar-7.png	(from http://localhost/pemikatwalet-cn/2023/03/29/yan-zi-yin-you-xiang-shui-yin-du-ni-xi-ya-di-yi-pin-pai/)
15:30:03	2024545/2024545	---M--	200	added ('OK')	image/jpeg	etag:%221ee461-5f8019e44924a%22	http://localhost/pemikatwalet-cn/wp-content/uploads/2023/03/IMG_2202-1.jpg	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-content/uploads/2023/03/IMG_2202-1.jpg	(from http://localhost/pemikatwalet-cn/wp-content/uploads/elementor/css/post-137.css?ver=1680069832)
15:30:05	919/919	---M--	200	added ('OK')	application/rss+xml	etag:%2243f88ed6f2323a2cf5738c4207344316%22	http://localhost/pemikatwalet-cn/2023/03/29/zai-zi-ji-de-yan-zi-lou-li-zhi-zuo-yan-zi-wo-cheng-xu-he-wei-hu/feed/	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/2023/03/29/zai-zi-ji-de-yan-zi-lou-li-zhi-zuo-yan-zi-wo-cheng-xu-he-wei-hu/feed/index.html	(from http://localhost/pemikatwalet-cn/2023/03/29/zai-zi-ji-de-yan-zi-lou-li-zhi-zuo-yan-zi-wo-cheng-xu-he-wei-hu/)
15:30:07	10382/10382	---MC-	200	added ('OK')	application/json	date:Fri,%2031%20Mar%202023%2008:30:03%20GMT	http://localhost/pemikatwalet-cn/wp-json/wp/v2/posts/455	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-json/wp/v2/posts/455.json	(from http://localhost/pemikatwalet-cn/2023/03/29/zai-zi-ji-de-yan-zi-lou-li-zhi-zuo-yan-zi-wo-cheng-xu-he-wei-hu/)
15:30:08	3017/3017	---M--	200	added ('OK')	application/json	date:Fri,%2031%20Mar%202023%2008:30:06%20GMT	http://localhost/pemikatwalet-cn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fpemikatwalet-cn%2F2023%2F03%2F29%2Fzai-zi-ji-de-yan-zi-lou-li-zhi-zuo-yan-zi-wo-cheng-xu-he-wei-hu%2F	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-json/oembed/1.0/embed73fa.json	(from http://localhost/pemikatwalet-cn/2023/03/29/zai-zi-ji-de-yan-zi-lou-li-zhi-zuo-yan-zi-wo-cheng-xu-he-wei-hu/)
15:30:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2031%20Mar%202023%2008:30:07%20GMT	http://localhost/pemikatwalet-cn/?p=455	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/index9e38.html	(from http://localhost/pemikatwalet-cn/2023/03/29/zai-zi-ji-de-yan-zi-lou-li-zhi-zuo-yan-zi-wo-cheng-xu-he-wei-hu/)
15:30:11	3231/3231	---M--	200	added ('OK')	text/xml	date:Fri,%2031%20Mar%202023%2008:30:09%20GMT	http://localhost/pemikatwalet-cn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fpemikatwalet-cn%2F2023%2F03%2F29%2Fzai-zi-ji-de-yan-zi-lou-li-zhi-zuo-yan-zi-wo-cheng-xu-he-wei-hu%2F&format=xml	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-json/oembed/1.0/embed920d	(from http://localhost/pemikatwalet-cn/2023/03/29/zai-zi-ji-de-yan-zi-lou-li-zhi-zuo-yan-zi-wo-cheng-xu-he-wei-hu/)
15:30:19	11377/11377	---MC-	200	added ('OK')	application/json	date:Fri,%2031%20Mar%202023%2008:30:11%20GMT	http://localhost/pemikatwalet-cn/wp-json/wp/v2/posts/452	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-json/wp/v2/posts/452.json	(from http://localhost/pemikatwalet-cn/2023/03/29/shou-ge-yan-wo-yi-nian-you-duo-shao-ge-yue-he-duo-shao-ci/)
15:30:19	115065/115065	---MC-	200	added ('OK')	text/html	date:Fri,%2031%20Mar%202023%2008:30:11%20GMT	http://localhost/pemikatwalet-cn/category/edible-birds-nest/	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/category/edible-birds-nest/index.html	(from http://localhost/pemikatwalet-cn/2023/03/29/zai-zi-ji-de-yan-zi-lou-li-zhi-zuo-yan-zi-wo-cheng-xu-he-wei-hu/)
